2538,Myanmar,Wage (non-qualified labour non-agricultural),9.36,2016|12
2539,Myanmar,Wage (non-qualified labour non-agricultural),9.120000000000001,2017|1
2540,Myanmar,Wage (non-qualified labour non-agricultural),9.264000000000001,2017|2
2541,Myanmar,Wage (non-qualified labour non-agricultural),9.216000000000001,2017|3
2542,Myanmar,Wage (non-qualified labour non-agricultural),9.264000000000001,2017|4
2543,Myanmar,Wage (non-qualified labour non-agricultural),9.408,2017|5
2544,Myanmar,Wage (non-qualified labour non-agricultural),3.864,2014|2
2545,Myanmar,Wage (non-qualified labour non-agricultural),3.648,2014|3
2546,Myanmar,Wage (non-qualified labour non-agricultural),3.696,2014|4
2547,Myanmar,Wage (non-qualified labour non-agricultural),3.672,2014|5
2548,Myanmar,Wage (non-qualified labour non-agricultural),5.1072,2014|6
2549,Myanmar,Wage (non-qualified labour non-agricultural),5.1878400000000005,2014|7
2550,Myanmar,Wage (non-qualified labour non-agricultural),5.1878400000000005,2014|8
2551,Myanmar,Wage (non-qualified labour non-agricultural),5.1878400000000005,2014|9
2552,Myanmar,Wage (non-qualified labour non-agricultural),5.1878400000000005,2014|10
2553,Myanmar,Wage (non-qualified labour non-agricultural),5.1878400000000005,2014|11
2554,Myanmar,Wage (non-qualified labour non-agricultural),5.1878400000000005,2014|12
2555,Myanmar,Wage (non-qualified labour non-agricultural),5.4432,2015|1
2556,Myanmar,Wage (non-qualified labour non-agricultural),5.4432,2015|2
2557,Myanmar,Wage (non-qualified labour non-agricultural),5.6112,2015|3
2558,Myanmar,Wage (non-qualified labour non-agricultural),5.7633600000000005,2015|10
2559,Myanmar,Wage (non-qualified labour non-agricultural),5.73072,2015|11
2560,Myanmar,Wage (non-qualified labour non-agricultural),5.3328,2015|12
2561,Myanmar,Wage (non-qualified labour non-agricultural),4.68,2016|1
2562,Myanmar,Wage (non-qualified labour non-agricultural),4.44,2016|2
2563,Myanmar,Wage (non-qualified labour non-agricultural),4.392,2016|3
2564,Myanmar,Wage (non-qualified labour non-agricultural),4.2,2016|4
2565,Myanmar,Wage (non-qualified labour non-agricultural),4.296,2016|5
2566,Myanmar,Wage (non-qualified labour non-agricultural),6.736800000000001,2016|6
2567,Myanmar,Wage (non-qualified labour non-agricultural),4.2,2016|7
2568,Myanmar,Wage (non-qualified labour non-agricultural),2.544,2016|8
2569,Myanmar,Wage (non-qualified labour non-agricultural),2.664,2016|9
2570,Myanmar,Wage (non-qualified labour non-agricultural),4.464,2016|10
2571,Myanmar,Wage (non-qualified labour non-agricultural),4.632000000000001,2016|11
2572,Myanmar,Wage (non-qualified labour non-agricultural),4.68,2016|12
2573,Myanmar,Wage (non-qualified labour non-agricultural),2.736,2017|1
2574,Myanmar,Wage (non-qualified labour non-agricultural),2.7792,2017|2
2575,Myanmar,Wage (non-qualified labour non-agricultural),2.7648,2017|3
2576,Myanmar,Wage (non-qualified labour non-agricultural),2.7792,2017|4
2577,Myanmar,Wage (non-qualified labour non-agricultural),1.32,2014|1
2578,Myanmar,Wage (non-qualified labour non-agricultural),1.2,2014|2
2579,Myanmar,Wage (non-qualified labour non-agricultural),1.2,2014|3
2580,Myanmar,Wage (non-qualified labour non-agricultural),1.2,2014|4
2581,Myanmar,Wage (non-qualified labour non-agricultural),1.2,2014|5
2582,Myanmar,Wage (non-qualified labour non-agricultural),2.2560000000000002,2016|1
2583,Myanmar,Wage (non-qualified labour non-agricultural),2.24016,2016|2
2584,Myanmar,Wage (non-qualified labour non-agricultural),2.24016,2016|3
2585,Myanmar,Wage (non-qualified labour non-agricultural),2.24016,2016|4
2586,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|5
2587,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|6
2588,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|7
2589,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|8
2590,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|9
2591,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|10
2592,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|11
2593,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|12
2594,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|1
2595,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|2
2596,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|3
2597,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|4
2598,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|5
2599,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|6
2600,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|7
2601,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|8
2602,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|9
2603,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|10
2604,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|11
2605,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|12
2606,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|1
2607,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|2
2608,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|3
2609,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|4
2610,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|5
2611,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|6
2612,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|7
2613,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|8
2614,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|9
2615,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|10
2616,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|11
2617,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|12
2618,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|1
2619,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|2
2620,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|3
2621,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|4
2622,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|5
2623,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|6
2624,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|7
2625,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|8
2626,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|9
2627,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|10
2628,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|11
2629,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2017|1
2630,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2017|2
2631,Myanmar,Wage (non-qualified labour non-agricultural),2.64,2017|3
2632,Myanmar,Wage (non-qualified labour non-agricultural),2.64,2017|4
2633,Myanmar,Wage (non-qualified labour non-agricultural),2.64,2017|5
2634,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|1
2635,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|2
2636,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|3
2637,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|4
2638,Myanmar,Wage (non-qualified labour non-agricultural),1.8,2014|5
2639,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2014|6
2640,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|7
2641,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2014|8
2642,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2014|9
2643,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2014|10
2644,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2014|11
2645,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2014|12
2646,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2015|1
2647,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2015|2
2648,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2015|3
2649,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2015|4
2650,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2015|5
2651,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2015|6
2652,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|7
2653,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2015|8
2654,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2015|9
2655,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2015|10
2656,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|11
2657,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2015|12
2658,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|1
2659,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|2
2660,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|3
2661,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|4
2662,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2016|5
2663,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|6
2664,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|7
2665,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|8
2666,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|9
2667,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|10
2668,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|11
2669,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|12
2670,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2017|1
2671,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2017|2
2672,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2017|3
2673,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2017|4
2674,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2017|5
2675,Myanmar,Wage (non-qualified labour non-agricultural),1.2,2014|1
2676,Myanmar,Wage (non-qualified labour non-agricultural),0.72,2014|2
2677,Myanmar,Wage (non-qualified labour non-agricultural),0.9600000000000001,2014|3
2678,Myanmar,Wage (non-qualified labour non-agricultural),0.9600000000000001,2014|4
2679,Myanmar,Wage (non-qualified labour non-agricultural),0.72,2014|5
2680,Myanmar,Wage (non-qualified labour non-agricultural),1.008,2014|8
2681,Myanmar,Wage (non-qualified labour non-agricultural),0.9600000000000001,2014|9
2682,Myanmar,Wage (non-qualified labour non-agricultural),0.9600000000000001,2014|10
2683,Myanmar,Wage (non-qualified labour non-agricultural),0.9600000000000001,2014|11
2684,Myanmar,Wage (non-qualified labour non-agricultural),1.2,2014|12
2685,Myanmar,Wage (non-qualified labour non-agricultural),1.2,2015|1
2686,Myanmar,Wage (non-qualified labour non-agricultural),0.9600000000000001,2015|2
2687,Myanmar,Wage (non-qualified labour non-agricultural),0.9600000000000001,2015|3
2688,Myanmar,Wage (non-qualified labour non-agricultural),0.9600000000000001,2015|4
2689,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2015|8
2690,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2015|9
2691,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|10
2692,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|11
2693,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|12
2694,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|1
2695,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|2
2696,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|3
2697,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|4
2698,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|5
2699,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|6
2700,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|8
2701,Myanmar,Wage (non-qualified labour non-agricultural),0.9600000000000001,2014|1
2702,Myanmar,Wage (non-qualified labour non-agricultural),0.9600000000000001,2014|2
2703,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|3
2704,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|4
2705,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|5
2706,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|6
2707,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|7
2708,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|8
2709,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|9
2710,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|10
2711,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|11
2712,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|12
2713,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|1
2714,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|2
2715,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|3
2716,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|4
2717,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|5
2718,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|6
2719,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|7
2720,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2015|8
2721,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2015|9
2722,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2015|10
2723,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2015|11
2724,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2015|12
2725,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|1
2726,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|2
2727,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|3
2728,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|4
2729,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|5
2730,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|6
2731,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|7
2732,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|8
2733,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|9
2734,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|10
2735,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2016|11
2736,Myanmar,Wage (non-qualified labour non-agricultural),2.64,2017|1
2737,Myanmar,Wage (non-qualified labour non-agricultural),2.52,2017|2
2738,Myanmar,Wage (non-qualified labour non-agricultural),2.52,2017|3
2739,Myanmar,Wage (non-qualified labour non-agricultural),2.52,2017|4
2740,Myanmar,Wage (non-qualified labour non-agricultural),2.52,2017|5
2741,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2014|1
2742,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|2
2743,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2014|3
2744,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2014|4
2745,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2014|5
2746,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2014|6
2747,Myanmar,Wage (non-qualified labour non-agricultural),2.64,2014|7
2748,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2014|8
2749,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2014|9
2750,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2014|10
2751,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2014|11
2752,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2014|12
2753,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|1
2754,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|2
2755,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|3
2756,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|4
2757,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|5
2758,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|6
2759,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|7
2760,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|8
2761,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|9
2762,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|10
2763,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|11
2764,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2015|12
2765,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2016|1
2766,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2016|2
2767,Myanmar,Wage (non-qualified labour non-agricultural),3.8400000000000003,2016|3
2768,Myanmar,Wage (non-qualified labour non-agricultural),4.8,2016|4
2769,Myanmar,Wage (non-qualified labour non-agricultural),4.8,2016|5
2770,Myanmar,Wage (non-qualified labour non-agricultural),5.76,2016|6
2771,Myanmar,Wage (non-qualified labour non-agricultural),5.76,2016|7
2772,Myanmar,Wage (non-qualified labour non-agricultural),5.76,2016|8
2773,Myanmar,Wage (non-qualified labour non-agricultural),5.76,2016|9
2774,Myanmar,Wage (non-qualified labour non-agricultural),5.76,2016|10
2775,Myanmar,Wage (non-qualified labour non-agricultural),5.76,2016|11
2776,Myanmar,Wage (non-qualified labour non-agricultural),3.12,2017|1
2777,Myanmar,Wage (non-qualified labour non-agricultural),3.12,2017|2
2778,Myanmar,Wage (non-qualified labour non-agricultural),3.12,2017|3
2779,Myanmar,Wage (non-qualified labour non-agricultural),3.12,2017|4
2780,Myanmar,Wage (non-qualified labour non-agricultural),3.12,2017|5
2781,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2014|1
2782,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|2
2783,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|3
2784,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|4
2785,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|5
2786,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|6
2787,Myanmar,Wage (non-qualified labour non-agricultural),2.3040000000000003,2014|7
2788,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|8
2789,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|9
2790,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|10
2791,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|11
2792,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|12
2793,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|1
2794,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|2
2795,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|3
2796,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|4
2797,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|5
2798,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|6
2799,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|7
2800,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|8
2801,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|9
2802,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|10
2803,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|11
2804,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|12
2805,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|1
2806,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|2
2807,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|3
2808,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|4
2809,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|5
2810,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|6
2811,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|7
2812,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|8
2813,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|9
2814,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|10
2815,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|11
2816,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|12
2817,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|1
2818,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2015|2
2819,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2015|3
2820,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2015|4
2821,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|5
2822,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|6
2823,Myanmar,Wage (non-qualified labour non-agricultural),3.38208,2015|7
2824,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2015|8
2825,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2015|9
2826,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2015|10
2827,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|11
2828,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|12
2829,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|1
2830,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|2
2831,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|3
2832,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|4
2833,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|5
2834,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|6
2835,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|7
2836,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|8
2837,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|9
2838,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|10
2839,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|11
2840,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|12
2841,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2017|1
2842,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2017|2
2843,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2017|3
2844,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2017|4
2845,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2017|5
2846,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2014|1
2847,Myanmar,Wage (non-qualified labour non-agricultural),1.2,2014|2
2848,Myanmar,Wage (non-qualified labour non-agricultural),1.2,2014|3
2849,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|4
2850,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|5
2851,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|6
2852,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2014|7
2853,Myanmar,Wage (non-qualified labour non-agricultural),3.36,2014|8
2854,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2014|9
2855,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|10
2856,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|11
2857,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2014|12
2858,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2015|1
2859,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2015|2
2860,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2015|3
2861,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2015|4
2862,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2015|5
2863,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2015|6
2864,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|7
2865,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|8
2866,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|9
2867,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|10
2868,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|11
2869,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|12
2870,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|1
2871,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2016|2
2872,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2016|3
2873,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|4
2874,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2016|5
2875,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|6
2876,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2016|7
2877,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2016|8
2878,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2016|9
2879,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|10
2880,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2016|11
2881,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2016|12
2882,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2017|1
2883,Myanmar,Wage (non-qualified labour non-agricultural),1.9200000000000002,2017|2
2884,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2017|3
2885,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2017|4
2886,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2017|5
2887,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2014|1
2888,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2014|2
2889,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2014|3
2890,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2014|4
2891,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2014|5
2892,Myanmar,Wage (non-qualified labour non-agricultural),1.44,2014|6
2893,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|7
2894,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|8
2895,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|9
2896,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|10
2897,Myanmar,Wage (non-qualified labour non-agricultural),2.16,2014|11
2898,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2014|12
2899,Myanmar,Wage (non-qualified labour non-agricultural),1.68,2015|1
2900,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|2
2901,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|3
2902,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|4
2903,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|5
2904,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|6
2905,Myanmar,Wage (non-qualified labour non-agricultural),2.88,2015|7
2906,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|8
2907,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|9
2908,Myanmar,Wage (non-qualified labour non-agricultural),2.4,2015|10
